@relation data
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute class {'1','2','3','4','5'}
@data
0.000128,-0.000307,9.1e-05,-0.001396,-0.001962,-8.8e-05,-2.6e-05,-0.000245,6.4e-05,-0.0023,0.000129,-5.4e-05,2.6e-05,-3.1e-05,0,-9.2e-05,-0.000144,-1.7e-05,2.7e-05,-2.2e-05,-1e-06,0.001335,0.00157,8.9e-05,0.000345,0.00241,0.000255,0.002304,4e-05,0.000172,3.5e-05,0.002063,'1'
-2.6e-05,-5.8e-05,-8e-06,-5e-06,-0.000523,2.9e-05,-8.4e-05,-4e-05,-1.6e-05,-0.003263,-0.001241,-0.000259,-1.2e-05,2e-05,-8e-06,0.000111,0.000115,9e-06,-5e-06,1.6e-05,-6e-06,-7.7e-05,-0.00011,-1.6e-05,6.4e-05,0.000524,9.4e-05,0.003501,2.5e-05,0.00016,1.8e-05,0.000135,'1'
0.000185,-7.7e-05,2.1e-05,-0.001571,-4e-04,-0.000208,8.8e-05,-4.5e-05,2e-06,-0.00125,-0.000847,-0.000251,0.000132,-1.2e-05,1.8e-05,-0.000978,7.7e-05,-0.000148,0.000107,-3e-06,1.2e-05,0.001258,0.000246,5e-06,0.000202,0.001634,9.9e-05,0.00153,0.000134,0.000992,0.000108,0.001282,'1'
0.000325,9e-06,4e-05,-0.000264,1e-04,-9e-05,0.00022,2.2e-05,1.6e-05,-0.004458,-0.001615,-0.000668,4.5e-05,2.8e-05,6e-06,0.000422,0.000161,3.8e-05,4.3e-05,2.2e-05,4e-06,-0.001035,-0.000248,-0.000135,0.000327,0.000297,0.000222,0.004789,5.3e-05,0.000453,4.8e-05,0.001073,'1'
0.000433,5.4e-05,7.5e-05,0.006421,0.005627,0.000351,0.000329,6e-05,3.3e-05,0.008208,0.001823,0.000592,3.5e-05,1.5e-05,1.1e-05,0.002156,0.001783,0.000143,3.5e-05,1.2e-05,6e-06,0.004086,0.001109,0.000406,0.000442,0.008545,0.000336,0.008429,3.9e-05,0.002802,3.7e-05,0.004253,'1'
5e-06,4.8e-05,6e-05,0.009317,0.006368,0.000802,2.4e-05,1e-06,3.8e-05,0.010683,0.005285,0.00097,-0.000138,-2e-06,-5e-06,0.000934,0.000239,0.000145,-9.8e-05,-1.9e-05,2e-06,0.000798,0.001117,0.000122,7.7e-05,0.011314,4.5e-05,0.011958,0.000138,0.000975,1e-04,0.001378,'1'
-0.000458,8.2e-05,7e-06,0.004001,0.003293,0.000313,-0.000356,0,6e-06,0.018379,0.005138,0.001895,-0.000149,1.1e-05,-1.7e-05,-0.001715,-0.000992,-0.000158,-0.000123,0,-1.1e-05,0.002482,-4.7e-05,0.000298,0.000465,0.005192,0.000356,0.019177,0.000151,0.001987,0.000123,0.002501,'1'
-0.000591,6.7e-05,5.4e-05,-0.00385,-0.002854,-0.000354,-0.000481,-4.3e-05,6.2e-05,0.000897,0.00047,7.3e-05,-4.1e-05,-5e-06,1.5e-05,-0.002454,-0.001921,-0.000208,-3.9e-05,-1.4e-05,1.8e-05,-0.005463,-0.001459,-0.000569,0.000597,0.004806,0.000487,0.001015,4.4e-05,0.003123,4.5e-05,0.005683,'1'
-0.000881,0.000181,-2.9e-05,-0.00544,-0.002766,-0.000326,-0.000691,3.6e-05,0,0.003569,0.002194,0.000286,-9.4e-05,3.7e-05,-2.7e-05,-0.000513,2.8e-05,9e-06,-6.8e-05,2.6e-05,-2e-05,0.000862,0.000556,6.9e-05,9e-04,0.006111,0.000692,0.004199,0.000104,0.000513,7.5e-05,0.001028,'1'
-0.001008,0.000245,-3.8e-05,-0.006909,-0.002476,-0.000174,-0.000748,8.9e-05,7e-06,-0.001541,-0.000388,-7.7e-05,-8.5e-05,4.2e-05,-6e-06,-0.00098,0.000194,0.000101,-3.8e-05,3.5e-05,5e-06,-0.003407,-0.001721,-0.000242,0.001038,0.007341,0.000753,0.001591,9.5e-05,0.001004,5.2e-05,0.003825,'1'
-0.000566,-2.4e-05,7e-06,-0.006154,-0.001961,-0.000145,-0.000385,-7.1e-05,3.7e-05,0.001385,0.00222,0.000214,0.000138,-8.4e-05,1.4e-05,0.000236,0.000161,9e-06,0.000113,-5e-05,9e-06,0.000914,0.000815,9.1e-05,0.000566,0.00646,0.000393,0.002625,0.000162,0.000286,0.000124,0.001228,'1'
-0.000234,-4.4e-05,8.7e-05,-0.004055,-0.001779,-0.000131,-0.000152,-4.4e-05,0.000102,-0.001892,-0.000119,-2.8e-05,0.000107,-7e-06,2.6e-05,0.000677,5.9e-05,4e-06,7.5e-05,9e-06,2.1e-05,-0.001057,-0.000755,-7.8e-05,0.000253,0.00443,0.000189,0.001896,0.00011,0.00068,7.9e-05,0.001301,'1'
-0.000232,-0.00015,8.1e-05,-3e-05,-7.8e-05,-1.1e-05,-0.000184,-0.000116,9.3e-05,-0.001657,0.000122,2.3e-05,1e-06,-3.4e-05,-2e-06,0.001298,0.000549,3.9e-05,-1e-05,-2.3e-05,-3e-06,7.6e-05,7.8e-05,1.7e-05,0.000288,8.5e-05,0.000237,0.001662,3.4e-05,0.00141,2.5e-05,0.00011,'1'
-0.001254,-2.1e-05,-0.000152,0.01323,-0.001419,0.002115,-0.000949,-8e-06,-8.2e-05,-0.001126,0.001993,0.000202,-0.00033,4.2e-05,-7.5e-05,0.004278,-0.000432,0.000686,-0.000247,3.5e-05,-5.6e-05,0.000171,0.000604,5.8e-05,0.001263,0.013473,0.000953,0.002298,0.000341,0.004354,0.000256,0.00063,'1'
-0.001136,-3.6e-05,-0.000125,0.006461,-0.001714,0.001361,-0.00088,-2.6e-05,-6.6e-05,-0.003101,0.000884,1.5e-05,1.9e-05,-2e-06,4e-06,-0.001074,-4.7e-05,-0.00012,1.1e-05,-3e-06,3e-06,-0.000313,-0.000176,-3e-05,0.001143,0.006822,0.000883,0.003224,1.9e-05,0.001082,1.2e-05,0.000361,'1'
-0.000654,-7.3e-05,-9.8e-05,0.004206,-0.001579,0.00085,-0.000488,-5.4e-05,-5.9e-05,-0.002504,-8e-05,-8.6e-05,5.2e-05,-4e-06,3e-06,-0.000242,1.4e-05,-5.5e-05,4.2e-05,-3e-06,1e-06,6.4e-05,-0.000104,-1.1e-05,0.000666,0.004572,0.000494,0.002506,5.2e-05,0.000249,4.2e-05,0.000122,'1'
-0.000268,-0.000116,-2.6e-05,-0.002839,-0.001285,-3.4e-05,-0.000191,-8.2e-05,-6e-06,-0.002816,-0.000572,-0.000196,0.000125,-1.4e-05,2.3e-05,-0.002273,9.5e-05,-0.000285,9.6e-05,-9e-06,1.7e-05,-0.000101,-0.000159,-3.5e-05,0.000293,0.003117,0.000208,0.00288,0.000127,0.002292,9.7e-05,0.000191,'1'
9.2e-05,-0.000325,6e-06,-0.000105,-0.000585,0.000236,0.000122,-0.000213,1.7e-05,-0.000766,0.000176,-2e-05,0.000112,-6.5e-05,1e-05,0.000854,0.000219,8.5e-05,9.8e-05,-4.1e-05,7e-06,0.00064,0.000234,5.5e-05,0.000338,0.00064,0.000246,0.000787,0.00013,0.000886,0.000106,0.000684,'1'
-9e-04,9.5e-05,-0.000326,0.000696,-5.4e-05,0.000516,-0.000525,0.000212,-0.000226,-0.000406,0.001017,9.4e-05,-0.00032,0.000136,-0.000107,0.000258,0.000172,9e-05,-0.000209,0.000137,-7.9e-05,0.000116,0.000271,3.7e-05,0.000962,0.000867,0.00061,0.001099,0.000364,0.000323,0.000262,0.000297,'1'
-0.000305,-7.8e-05,-0.000171,0.00232,0.00083,0.000185,-4.2e-05,8.5e-05,-0.000102,0.002201,0.000374,0.000222,0.000192,-5.6e-05,5e-05,0.000524,0.000285,-0.000107,0.000156,-4.1e-05,4e-05,0.000841,-0.000207,4.1e-05,0.000358,0.002471,0.00014,0.002244,0.000206,0.000606,0.000166,0.000867,'1'
-0.000773,-0.000136,-4.1e-05,0.002219,1.3e-05,3.3e-05,-0.000583,2e-06,9e-06,0.002068,-0.000233,0.000106,-0.000151,-1.8e-05,4.2e-05,-3.2e-05,-0.000264,-4.9e-05,-0.000174,-2.7e-05,3.6e-05,-4.3e-05,-0.000196,-3.7e-05,0.000786,0.00222,0.000583,0.002084,0.000158,0.00027,0.00018,0.000204,'1'
0.000259,2.1e-05,0.000511,0.003664,-0.000371,0.000137,-2.9e-05,8.7e-05,0.000437,0.003026,-0.000398,0.000144,0.000645,9.8e-05,0.000345,0.000903,-0.00024,6.5e-05,0.000346,5.3e-05,0.000267,0.000599,-0.000103,2.4e-05,0.000573,0.003686,0.000446,0.003056,0.000738,0.000937,0.00044,0.000608,'1'
0.000176,0.000132,0.000345,-0.003472,-0.003158,-0.000524,-0.000111,0.000264,0.000294,-0.002419,-0.00248,-0.000414,-2.7e-05,3.6e-05,-5.4e-05,-0.002302,-0.000899,-0.000213,-2.7e-05,5.7e-05,-4.6e-05,-0.001757,-0.000672,-0.00018,0.000409,0.004723,0.00041,0.003489,7e-05,0.002481,7.8e-05,0.001889,'1'
0.000329,-0.000353,0.000177,-0.005824,-0.001764,-0.000958,7.7e-05,-6.4e-05,0.000148,-0.00404,-0.001447,-0.000683,2.5e-05,-7.8e-05,-2.7e-05,-0.000379,0.000225,-7e-05,3e-05,-5.3e-05,-2.3e-05,-0.000261,0.000167,-4.4e-05,0.000514,0.006161,0.000179,0.004345,8.6e-05,0.000446,6.5e-05,0.000313,'1'
0.000959,-0.001042,0.000106,-0.005086,-0.001407,-0.000887,0.000689,-0.000578,8.5e-05,-0.003526,-0.001262,-6e-04,0.000197,-0.000215,-2.2e-05,0.000231,0.000112,2.2e-05,0.000191,-0.00016,-2e-05,0.000161,5.8e-05,2.6e-05,0.00142,0.005352,0.000903,0.003792,0.000292,0.000257,0.000251,0.000173,'1'
0.000292,-0.000754,-1.4e-05,-0.007536,-0.005656,-0.000709,0.000106,-0.00048,-2.2e-05,-0.00546,-0.004463,-0.000457,-0.000215,9.3e-05,-3.9e-05,-0.00079,-0.001371,5.8e-05,-0.000188,3.2e-05,-3.4e-05,-0.000624,-0.001032,4.6e-05,0.000809,0.009449,0.000492,0.007067,0.000237,0.001583,0.000194,0.001207,'1'
-0.000384,3.9e-05,-0.000605,0.010826,0.003364,0.001042,-0.000292,0.000187,-0.000515,0.008103,0.001909,0.000904,-0.000218,0.000256,-0.000191,0.005923,0.00291,0.000565,-0.000129,0.000215,-0.000159,0.004375,0.002056,0.000439,0.000717,0.011384,0.000621,0.008374,0.000387,0.006624,0.000297,0.004854,'1'
-0.000876,-1.1e-05,-0.000482,0.013542,0.00217,0.000873,-0.000861,6.1e-05,-0.000433,0.010031,0.001296,0.000741,-0.000159,-1.6e-05,4e-05,0.000876,-0.000385,-5.4e-05,-0.000183,-4e-05,2.7e-05,0.000622,-0.000198,-5.2e-05,0.001,0.013742,0.000965,0.010142,0.000164,0.000959,0.00019,0.000655,'1'
-0.000145,-0.000233,-0.00015,0.018001,0.0079,0.000247,-0.000388,-3.8e-05,-0.000164,0.013484,0.005745,0.000251,0.000236,-7.2e-05,0.000107,0.001438,0.001849,-0.000202,0.000152,-3.2e-05,8.7e-05,0.001114,0.001435,-0.000158,0.000312,0.019659,0.000423,0.014659,0.000269,0.002351,0.000178,0.001823,'1'
0.000347,-0.000174,0.000214,0.001103,-0.00311,-0.000877,4.8e-05,-0.000127,0.000136,0.000697,-0.00208,-0.000698,0.000154,1.8e-05,0.000114,-0.00528,-0.003441,-0.000351,0.000136,-2.8e-05,9.4e-05,-0.003996,-0.002445,-0.000297,0.000443,0.003415,0.000192,0.002302,0.000192,0.006312,0.000168,0.004694,'1'
0.00025,0.000584,9e-06,-0.001084,-0.000888,-0.000626,0.000187,0.000387,-1.5e-05,-0.000644,-0.000645,-0.000464,-3.1e-05,0.000245,-6.6e-05,-0.000706,0.000717,8.1e-05,4.5e-05,0.000166,-4.9e-05,-0.000433,0.000463,7.5e-05,0.000635,0.001535,0.00043,0.001022,0.000255,0.001009,0.000178,0.000638,'1'
0.000279,0.001307,-9.4e-05,0.003055,0.001823,0.000201,0.000333,0.000952,-9.5e-05,0.002307,0.001058,0.000217,5e-06,0.000117,-1.7e-05,0.000668,0.000437,0.000133,2.4e-05,9.1e-05,-1.3e-05,0.000476,0.000275,0.00011,0.00134,0.003563,0.001013,0.002547,0.000118,0.000809,9.5e-05,0.00056,'1'
0.000704,0.001148,1.8e-05,0.003148,0.001671,0.000116,0.000593,0.000826,-1.1e-05,0.002426,0.001078,0.000153,0.000137,-5.1e-05,3.6e-05,3e-05,-4.9e-05,-2.7e-05,8.4e-05,-4.1e-05,2.7e-05,3.8e-05,6e-06,-2e-05,0.001346,0.003566,0.001017,0.002659,0.000151,6.3e-05,9.7e-05,4.4e-05,'1'
0.001174,0.000705,4.6e-05,-0.014691,0.001873,-0.001301,0.000996,0.000545,1e-05,0.00226,0.000764,0.000102,0.000147,-0.000138,9e-06,-0.005575,6.3e-05,-0.000443,0.000126,-8.8e-05,7e-06,-5.2e-05,-9.8e-05,-1.6e-05,0.00137,0.014867,0.001136,0.002387,0.000202,0.005593,0.000154,0.000112,'1'
0.001557,-0.000154,9.7e-05,-0.020109,0.001467,-0.001713,0.001236,-8.3e-05,4.6e-05,0.001491,0.001066,0.000107,0.000124,-0.000277,1.6e-05,-0.001748,-0.000131,-0.000133,7.7e-05,-0.000203,1.2e-05,-0.000248,9.7e-05,1e-06,0.001568,0.020235,0.001239,0.001836,0.000304,0.001758,0.000217,0.000266,'1'
0.00041,-0.000174,0.00047,-0.002961,0.000909,4.7e-05,-0.000128,-0.00029,0.00037,-0.002171,0.000943,3.7e-05,-0.00037,-7e-06,0.00012,0.005531,-0.00018,0.000568,-0.00044,-6.7e-05,0.000104,-0.001181,-4e-05,-2.2e-05,0.000648,0.003098,0.000487,0.002367,0.000389,0.005563,0.000457,0.001182,'1'
0.001759,-8.5e-05,0.000159,0.018632,0.000497,0.001773,0.00095,-8.7e-05,2e-06,-0.004131,0.000683,3.9e-05,0.000435,2.9e-05,-1e-04,0.006966,-0.000133,0.000557,0.000348,6.6e-05,-0.000119,-0.000632,-8.4e-05,1e-06,0.001769,0.018723,0.000954,0.004188,0.000448,0.006989,0.000373,0.000638,'1'
0.001714,-0.000196,3.9e-05,0.000102,-0.000519,-7.3e-05,0.001119,-0.000153,-7.3e-05,-0.002204,0.000419,8e-06,-1.5e-05,-3.6e-05,-3.9e-05,-0.005978,-0.000328,-0.000595,5.4e-05,-2.1e-05,-2.4e-05,0.000622,-8.5e-05,-1e-05,0.001725,0.000534,0.001132,0.002243,5.5e-05,0.006016,6.3e-05,0.000628,'1'
0.003215,-9.7e-05,-0.000427,-0.017119,-3.6e-05,-0.00192,0.002882,0.000199,-0.000481,0.001595,0.00047,4.8e-05,0.000469,3.1e-05,-0.000146,-0.005381,0.000151,-0.000577,0.000551,0.00011,-0.000128,0.001187,1.6e-05,1.2e-05,0.003245,0.017226,0.002929,0.001663,0.000492,0.005414,0.000576,0.001187,'1'
0.000706,3.6e-05,-6.2e-05,-0.01591,-0.000729,-0.001814,0.000712,1.9e-05,-4.5e-05,0.002746,0.000598,5.7e-05,-0.000809,4.3e-05,0.000118,0.00039,-0.000224,3.4e-05,-7e-04,-5.8e-05,0.000141,0.000371,4.1e-05,3e-06,0.00071,0.01603,0.000714,0.002811,0.000819,0.000451,0.000716,0.000374,'1'
0.000685,-2.3e-05,8.4e-05,0.002759,0.000432,7.3e-05,0.000459,6e-06,4.9e-05,0.000834,-8e-06,2.3e-05,-7e-06,-1.9e-05,4.7e-05,0.006022,0.000375,0.000609,-8.2e-05,-4e-06,3e-05,-0.000617,-0.000196,-1.1e-05,0.000691,0.002793,0.000461,0.000835,5.1e-05,0.006065,8.7e-05,0.000647,'1'
0.000147,0.001363,7.8e-05,0.002016,0.000401,5.1e-05,-3.6e-05,0.00097,3.9e-05,0.00083,-0.000187,-3.4e-05,-0.000115,0.000295,-1e-06,-0.000158,-7e-06,-5e-06,-0.000105,0.000205,-2e-06,-1e-06,-3.8e-05,-1.2e-05,0.001373,0.002056,0.000972,0.000851,0.000316,0.000158,0.000231,4e-05,'1'
0.000518,0.001613,-1.7e-05,0.003574,0.000894,-6e-06,0.000317,0.001266,-5.9e-05,0.001152,-0.000226,-5.5e-05,0.00012,8.1e-05,-3.1e-05,0.000503,0.000159,-1.9e-05,0.000114,9.5e-05,-3.2e-05,0.000104,-1.3e-05,-7e-06,0.001694,0.003685,0.001306,0.001175,0.000148,0.000528,0.000152,0.000105,'1'
0.000625,0.001098,-6.7e-05,0.002327,0.000597,-9e-06,0.000509,0.000823,-9.3e-05,0.00179,4.6e-05,-9e-06,1.4e-05,-6.6e-05,-6e-06,-0.00016,-3.8e-05,0,2.5e-05,-5.7e-05,-4e-06,8.2e-05,3.5e-05,6e-06,0.001265,0.002403,0.000972,0.00179,6.8e-05,0.000164,6.2e-05,8.9e-05,'1'
-0.00032,-0.000726,-0.000223,0.002048,0.000524,2.3e-05,-0.000208,-0.000535,-0.000196,0.001451,-2.9e-05,2.6e-05,-0.000305,-0.000588,-5e-05,-9e-05,-2.4e-05,1.1e-05,-0.000231,-0.000438,-3.3e-05,-0.000109,-2.4e-05,1.1e-05,0.000824,0.002114,0.000606,0.001452,0.000664,9.4e-05,0.000496,0.000112,'1'
-0.000439,-0.001097,-0.000213,0.000401,-1.4e-05,7.3e-05,-0.000292,-0.000786,-0.00018,0.000999,-0.000129,3e-05,-2.5e-05,-7.9e-05,2e-06,-0.00035,-0.000114,1.1e-05,-1.8e-05,-5.4e-05,3e-06,-9.6e-05,-2.1e-05,1e-06,0.001201,0.000408,0.000858,0.001007,8.3e-05,0.000369,5.7e-05,9.9e-05,'1'
-0.000753,-0.001573,-0.000249,-3.7e-05,-0.000246,0.000117,-0.000514,-0.001087,-0.000204,0.001027,-0.00032,4.1e-05,-0.000101,-0.000153,-1.2e-05,-0.000141,-7.5e-05,1.4e-05,-7.2e-05,-9.7e-05,-8e-06,9e-06,-6.2e-05,3e-06,0.001762,0.000275,0.00122,0.001076,0.000184,0.00016,0.000121,6.2e-05,'1'
0.00062,-0.000589,4.2e-05,2.7e-05,-0.000271,8.9e-05,0.000537,-0.000355,1.9e-05,0.000889,-0.000303,3e-05,0.000443,0.000317,9.4e-05,2.1e-05,-8e-06,-9e-06,0.000339,0.000236,7.2e-05,-4.4e-05,6e-06,-4e-06,0.000856,0.000286,0.000644,0.00094,0.000553,2.4e-05,0.000419,4.5e-05,'1'
0.000799,-0.000198,0.000159,-0.000558,-0.00046,6.8e-05,0.000627,-0.000139,0.000117,0.00152,-4.2e-05,-2.5e-05,5.6e-05,0.000122,3.6e-05,-0.000183,-5.9e-05,-7e-06,2.8e-05,6.7e-05,3.1e-05,0.000197,8.1e-05,-1.7e-05,0.000838,0.000727,0.000653,0.001521,0.000139,0.000193,7.9e-05,0.000214,'1'
-0.000131,-0.000138,0.000131,-0.000468,-0.000262,2.3e-05,-0.000119,-0.00015,0.000133,0.001262,0.000129,-4.9e-05,-0.000202,1.3e-05,-6e-06,2e-05,4.3e-05,-1e-05,-0.000162,-3e-06,3e-06,-5.6e-05,3.7e-05,-5e-06,0.000231,0.000537,0.000233,0.001269,0.000203,4.8e-05,0.000162,6.8e-05,'1'
-0.000408,-0.000128,0.00021,-0.001181,-0.000421,-6e-06,-0.000298,-0.000215,0.000235,0.001526,0.000227,-7.6e-05,-0.000173,6e-06,4.9e-05,-0.000445,-1e-04,-1.8e-05,-0.000112,-4e-05,6.4e-05,0.000165,6.1e-05,-1.7e-05,0.000476,0.001254,0.000436,0.001545,0.00018,0.000457,0.000135,0.000177,'1'
-0.000426,-0.000219,0.000161,-0.001042,-0.000174,-1.6e-05,-0.000265,-0.000188,2e-04,0.000383,4.9e-05,-4.5e-05,-6e-06,-3e-05,-1.6e-05,4.5e-05,8e-05,-3e-06,1.1e-05,9e-06,-1.1e-05,-0.000369,-5.7e-05,1e-05,0.000505,0.001056,0.000382,0.000389,3.4e-05,9.2e-05,1.8e-05,0.000373,'1'
1.7e-05,0.000158,6.9e-05,-0.001027,-0.000162,-2.4e-05,0.00015,0.000115,0.000103,0.000437,2.7e-05,-4.6e-05,7e-05,6e-05,-1.5e-05,2e-06,2e-06,-1e-06,6.6e-05,4.8e-05,-1.5e-05,9e-06,-4e-06,0,0.000173,0.00104,0.000216,0.00044,9.3e-05,3e-06,8.3e-05,9e-06,'1'
0.000248,0.000796,-3.6e-05,0.016646,-0.000311,0.001239,0.000354,0.000667,-1e-05,-0.000129,-9e-06,-3.2e-05,7.5e-05,0.000206,-3.4e-05,0.005701,-4.8e-05,0.000407,6.6e-05,0.000178,-3.6e-05,-0.000182,-1.2e-05,5e-06,0.000834,0.016695,0.000755,0.000133,0.000222,0.005716,0.000193,0.000183,'1'
1e-04,0.000788,-4.9e-05,0.016305,-0.000383,0.001239,0.000214,0.000639,-1.7e-05,-0.000288,-4.3e-05,-2.9e-05,-4.8e-05,-2e-06,-4e-06,-0.00011,-2.3e-05,0,-4.5e-05,-9e-06,-2e-06,-5.1e-05,-1.1e-05,1e-06,0.000796,0.016356,0.000674,0.000292,4.8e-05,0.000112,4.6e-05,5.2e-05,'1'
-0.000276,0.000557,3.4e-05,-0.002155,-0.000712,-0.000111,-0.00014,0.000415,6.4e-05,-0.001201,1e-05,1.6e-05,-8e-05,-4.9e-05,1.8e-05,-0.003928,-7e-05,-0.000287,-7.5e-05,-4.8e-05,1.7e-05,-0.000194,1.1e-05,1e-05,0.000623,0.002272,0.000443,0.001202,9.5e-05,0.003939,9.1e-05,0.000195,'1'
-0.000966,-0.000197,-3.1e-05,-0.012131,-0.000588,-0.000896,-0.000714,-0.00015,2.9e-05,-0.000865,-9e-06,-3.3e-05,-5.5e-05,-6e-05,-5e-06,-0.000798,1e-05,-6.3e-05,-4.6e-05,-4.5e-05,-3e-06,2.7e-05,-2e-06,-4e-06,0.000986,0.012178,0.00073,0.000865,8.2e-05,0.000801,6.4e-05,2.7e-05,'1'
-0.000958,-0.000173,-5e-05,-0.003966,-0.001001,-0.000135,-0.000689,-0.000122,1.3e-05,-0.002953,-0.000702,-0.000124,3e-06,8e-06,-6e-06,0.002634,-0.000133,0.000245,8e-06,9e-06,-5e-06,-0.000674,-0.000223,-2.9e-05,0.000974,0.004093,0.000699,0.003038,1e-05,0.002649,1.3e-05,0.00071,'1'
-0.000761,-2e-05,-5.5e-05,0.00788,-0.000881,0.000784,-0.000506,2e-05,5e-06,-0.003056,-0.000766,-0.000121,6.4e-05,4.9e-05,-2e-06,0.003821,3.9e-05,0.000296,5.9e-05,4.6e-05,-2e-06,-3.3e-05,-2.1e-05,1e-06,0.000763,0.007968,0.000507,0.003153,8e-05,0.003833,7.5e-05,3.9e-05,'1'
-0.000553,-0.00013,-1.6e-05,0.016019,-0.001345,0.001806,-0.000326,-0.000107,2.5e-05,-0.005919,-0.001802,-0.000131,6.7e-05,-3.6e-05,1.2e-05,0.002625,-0.00015,0.00033,5.8e-05,-4.1e-05,6e-06,-0.000923,-0.000334,-3e-06,0.000569,0.016176,0.000344,0.006188,7.7e-05,0.00265,7.1e-05,0.000982,'1'
-0.000483,-0.000199,7.9e-05,-0.017475,0.001326,-0.001636,-0.000296,-0.000235,0.000104,-0.007875,-0.001424,-0.000103,2.3e-05,-2.2e-05,3.1e-05,-0.010804,0.000862,-0.00111,1e-05,-4.1e-05,2.6e-05,-0.000631,0.000122,9e-06,0.000528,0.017601,0.000392,0.008003,4.4e-05,0.010895,4.9e-05,0.000643,'1'
-0.001361,-0.00063,8e-06,-0.01798,0.001018,-0.001678,-0.001104,-0.000575,4.8e-05,-0.00863,-0.001733,-0.000142,-0.000274,-0.000135,-2.2e-05,-0.000158,-9.6e-05,-1.3e-05,-0.000252,-0.000106,-1.7e-05,-0.000236,-9.6e-05,-1.2e-05,0.001499,0.018087,0.001245,0.008803,0.000306,0.000185,0.000274,0.000255,'1'
-0.001063,-0.000346,7.1e-05,-0.017129,0.001487,-0.001771,-0.000935,-0.000275,9.4e-05,-0.00579,1.1e-05,0.00011,9.6e-05,9.1e-05,2e-05,0.000275,0.000151,-3e-05,5.4e-05,9.7e-05,1.5e-05,0.000916,0.000563,8.1e-05,0.00112,0.017284,0.000979,0.005791,0.000134,0.000315,0.000112,0.001078,'1'
-0.001226,-0.000315,9.5e-05,-0.001129,-0.000231,-5e-06,-0.001153,-0.000259,0.000102,0.009086,0.002841,0.000377,-5.3e-05,1e-05,8e-06,0.005161,-0.000554,0.00057,-7e-05,5e-06,3e-06,0.004799,0.000913,8.6e-05,0.001269,0.001152,0.001186,0.009527,5.4e-05,0.005222,7.1e-05,0.004885,'1'
-0.000877,-3.7e-05,4.8e-05,0.003016,0.000541,0.00017,-0.000817,-4e-05,6.5e-05,0.00958,0.00305,0.000375,0.000112,9e-05,-1.5e-05,0.001337,0.000249,5.6e-05,0.000108,7.1e-05,-1.2e-05,0.00016,6.7e-05,-1e-06,0.000879,0.003069,0.000821,0.010061,0.000145,0.001361,0.00013,0.000173,'1'
-0.000883,-0.00025,-2.8e-05,0.013234,0.000753,0.001623,-0.000673,-0.000274,1.2e-05,0.00465,0.001187,0.000146,-1e-06,-3.4e-05,-1.2e-05,0.001622,3.4e-05,0.000231,2.3e-05,-3.7e-05,-8e-06,-0.000783,-0.000296,-3.6e-05,0.000918,0.013355,0.000727,0.004801,3.6e-05,0.001639,4.4e-05,0.000837,'1'
-0.000639,-0.000378,-9.9e-05,0.002052,-0.004677,0.000855,-0.000373,-0.000341,-4.3e-05,-0.008697,-0.004142,-0.000378,5.3e-05,-2.8e-05,-1.5e-05,-0.002431,-0.00118,-0.000167,6.5e-05,-1.4e-05,-1.2e-05,-0.002901,-0.001158,-0.000114,0.00075,0.005178,0.000507,0.00964,6.2e-05,0.002708,6.8e-05,0.003126,'1'
0.000631,-0.000458,-2e-05,0.010905,0.001016,0.001468,0.000751,-0.000346,1e-06,0.001099,3.9e-05,0.000315,0.00027,-1.7e-05,1.7e-05,0.001884,0.001211,0.00013,0.000239,-1e-06,9e-06,0.002084,0.000889,0.000147,0.00078,0.01105,0.000827,0.001144,0.000271,0.002243,0.000239,0.002271,'1'
0.000757,-0.000436,3.2e-05,-0.009517,-0.005473,-0.000481,0.000755,-0.000335,2.9e-05,-0.006987,-0.004254,-0.000355,2.7e-05,5e-06,1.1e-05,-0.004345,-0.001381,-0.000415,1e-06,2e-06,6e-06,-0.00172,-0.000913,-0.000143,0.000874,0.010989,0.000827,0.008188,2.9e-05,0.004578,7e-06,0.001953,'1'
0.001372,-0.000237,0.000165,6.7e-05,-3.3e-05,0.000102,0.00118,-0.00013,0.000131,0.00026,-9.1e-05,7e-05,0.000384,0.000124,8.3e-05,0.00599,0.0034,0.000364,0.000266,0.000128,6.4e-05,0.004529,0.002601,0.000266,0.001402,0.000126,0.001195,0.000284,0.000412,0.006898,0.000302,0.00523,'1'
