@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute class {'1','2','3','4'}
@data
1.070236,1.502956,-0.814519,0.011619,-0.079619,-0.054551,-0.014377,-0.558648,'1'
2.895064,0.749027,0.281325,-0.489412,-0.079619,-0.054551,-0.556297,0.611491,'1'
0.249063,0.183581,-0.327477,0.584226,-0.079619,-0.054551,0.346903,-0.108594,'4'
0.431545,0.183581,1.133648,-0.417836,-0.079619,-0.054551,0.346903,-0.558648,'1'
1.070236,-0.193384,0.768367,-0.632563,-0.079619,-0.054551,0.346903,-0.558648,'1'
0.522787,-0.570348,0.281325,-0.489412,-0.079619,-0.054551,-0.556297,-0.558648,'1'
1.070236,-0.193384,0.524846,-0.632563,-0.079619,-0.054551,0.346903,-0.288616,'1'
1.252718,2.351126,-0.083956,2.302045,-0.079619,-0.054551,-0.014377,-0.558648,'3'
0.249063,-0.476107,0.646607,-0.632563,-0.079619,-0.054551,-2.723978,-0.558648,'4'
-1.028318,0.372063,1.255409,0.51265,-0.079619,-0.054551,0.346903,0.791513,'4'
1.708926,0.560545,0.281325,-0.632563,-0.079619,-0.054551,0.708183,-0.558648,'1'
0.431545,0.277822,-0.327477,-0.990442,-0.079619,-0.054551,0.708183,0.251448,'1'
0.796511,-0.193384,0.037804,-0.059957,-0.079619,-0.054551,0.708183,-0.558648,'1'
-0.024662,-0.193384,-0.205717,0.083195,-0.079619,-0.054551,1.611383,-0.558648,'1'
0.249063,-0.193384,-0.205717,0.083195,-0.079619,-0.054551,1.792023,-0.558648,'1'
-0.389628,-0.004901,-1.788603,0.011619,-0.079619,-0.054551,0.346903,-0.558648,'2'
0.249063,-0.381866,0.768367,0.154771,-0.079619,-0.054551,1.250103,-0.558648,'1'
-0.115903,-0.099143,1.377169,0.297922,-0.079619,-0.054551,-2.182058,-0.558648,'1'
1.070236,2.068402,-0.570998,-0.489412,-0.079619,-0.054551,0.708183,1.421588,'1'
-2.579422,-0.664589,0.524846,-0.918866,-0.079619,-0.054551,0.346903,-0.288616,'1'
-1.849491,-0.476107,-0.083956,-0.918866,-0.079619,-0.054551,0.708183,0.251448,'1'
-0.480869,-0.193384,-0.814519,-0.632563,-0.079619,-0.054551,0.166263,1.241566,'1'
0.157821,-1.135794,-0.449238,0.154771,-0.079619,-0.054551,1.069463,2.321695,'4'
-0.480869,0.277822,-2.153884,-0.704139,-0.079619,-0.054551,0.708183,-0.558648,'2'
-1.210801,-0.570348,-0.327477,-0.489412,-0.079619,-0.054551,-0.736937,0.251448,'4'
1.161477,0.843268,1.49893,-0.274684,-0.079619,-0.054551,-0.014377,1.871641,'4'
0.522787,-0.381866,0.403086,1.87259,-0.079619,-0.054551,-0.195017,0.881523,'4'
0.06658,-0.853071,0.646607,-0.203108,-0.079619,-0.054551,1.792023,-0.558648,'1'
0.796511,0.08934,-0.449238,-0.918866,-0.079619,-0.054551,0.346903,-0.558648,'4'
-0.024662,1.031751,0.646607,-1.20517,-0.079619,-0.054551,-0.014377,-0.558648,'1'
-0.663352,-1.889723,0.890128,1.299984,-0.079619,-0.054551,-1.640138,-0.558648,'1'
0.614028,-1.230036,0.524846,-0.489412,-0.079619,-0.054551,-3.627178,-0.558648,'1'
0.249063,-0.099143,-0.692759,-0.847291,-0.079619,-0.054551,0.527543,0.341459,'2'
0.70527,0.08934,1.133648,-0.560987,-0.079619,-0.054551,0.166263,-0.558648,'4'
1.708926,-1.041553,1.133648,-0.059957,-0.079619,-0.054551,3.417784,-0.558648,'3'
0.340304,0.08934,-0.327477,2.087318,-0.079619,-0.054551,0.346903,2.681738,'1'
0.249063,0.654786,0.159565,-0.704139,-0.079619,-0.054551,0.166263,0.251448,'1'
1.617684,1.408715,-0.449238,-0.274684,-0.079619,-0.054551,0.346903,-0.108594,'1'
-0.57211,-0.004901,0.037804,-0.417836,-0.079619,-0.054551,0.166263,-0.558648,'1'
-2.031974,-0.75883,0.403086,-0.704139,-0.079619,-0.054551,-1.278857,-0.558648,'1'
1.435201,0.749027,0.159565,-0.34626,-0.079619,-0.054551,-0.014377,-0.558648,'1'
0.796511,1.87992,-1.05804,0.727377,-0.079619,-0.054551,-0.195017,-0.558648,'1'
-0.115903,0.372063,0.037804,-0.918866,-0.079619,-0.054551,-0.556297,-0.558648,'1'
0.249063,-0.75883,0.768367,-0.632563,-0.079619,-0.054551,1.611383,-0.558648,'1'
1.526443,0.749027,0.159565,-0.632563,-0.079619,-0.054551,0.708183,1.69162,'4'
0.340304,-0.853071,0.646607,2.087318,-0.079619,-0.054551,-0.736937,3.221802,'3'
-0.663352,-0.287625,-0.692759,-0.775715,-0.079619,-0.054551,0.527543,1.781631,'4'
0.157821,0.466304,-1.788603,-0.775715,-0.079619,-0.054551,0.346903,-0.108594,'2'
-0.754593,1.408715,-1.1798,0.083195,-0.079619,-0.054551,-0.195017,-0.558648,'2'
-0.207145,0.277822,-0.936279,-0.274684,-0.079619,-0.054551,1.250103,-0.558648,'4'
0.157821,0.08934,-1.301561,-0.417836,-0.079619,-0.054551,-0.375657,-0.198605,'2'
0.887753,0.466304,1.133648,0.154771,-0.079619,-0.054551,0.346903,1.511599,'4'
0.522787,0.372063,-0.205717,0.083195,-0.079619,-0.054551,0.166263,-0.558648,'1'
0.249063,-0.099143,0.646607,0.369498,-0.079619,-0.054551,1.069463,-0.198605,'1'
-1.302042,0.08934,-0.570998,-0.274684,-0.079619,-0.054551,0.527543,0.43147,'2'
-0.024662,-0.664589,-0.570998,-0.560987,-0.079619,-0.054551,0.527543,-0.558648,'2'
-0.207145,-0.853071,-0.570998,0.226347,-0.079619,-0.054551,-1.459498,-0.558648,'3'
1.070236,0.749027,-0.083956,1.586287,-0.079619,-0.054551,-0.736937,-0.558648,'3'
-1.393283,-1.701241,0.768367,0.870529,-0.079619,-0.054551,-0.014377,-0.288616,'4'
-1.940732,-1.701241,-1.666842,-0.775715,-0.079619,-0.054551,0.527543,-0.288616,'2'
-1.758249,-0.664589,-0.570998,-0.560987,-0.079619,-0.054551,-0.556297,0.971534,'4'
-0.207145,0.183581,-0.936279,-0.704139,-0.079619,-0.054551,0.346903,-0.018584,'2'
-2.123215,-2.172446,0.768367,0.154771,-0.079619,-0.054551,0.166263,-1.548766,'1'
-0.115903,1.220233,0.524846,0.226347,-0.079619,-0.054551,-0.195017,-0.558648,'3'
0.614028,-0.381866,-1.545082,-0.274684,-0.079619,-0.054551,0.708183,0.161438,'2'
-2.305698,0.466304,-1.788603,-0.274684,-0.079619,-0.054551,0.708183,0.251448,'2'
-2.031974,-0.664589,-0.449238,-0.847291,-0.079619,-0.054551,1.069463,3.581845,'4'
-0.389628,-0.664589,-1.666842,-0.560987,-0.079619,-0.054551,0.708183,0.251448,'2'
-0.663352,-0.381866,-0.449238,-0.059957,-0.079619,-0.054551,0.708183,2.501717,'4'
-0.115903,1.031751,-1.545082,-0.990442,-0.079619,-0.054551,-0.014377,-0.558648,'2'
-1.667008,-0.853071,-0.570998,0.727377,-0.079619,-0.054551,0.166263,-0.558648,'4'
-0.389628,1.125992,-1.301561,-0.990442,-0.079619,-0.054551,-0.195017,0.071427,'2'
0.796511,2.162644,-0.449238,-0.34626,-0.079619,-0.054551,0.346903,-0.558648,'3'
1.617684,1.314474,-3.006207,0.51265,-0.079619,-0.054551,0.888823,-0.558648,'2'
-0.024662,1.220233,-2.275645,0.083195,-0.079619,-0.054551,-0.014377,0.161438,'2'
1.070236,-0.004901,-0.205717,1.657863,-0.079619,-0.054551,-2.543338,0.341459,'1'
0.978994,1.408715,0.159565,3.160955,-0.079619,-0.054551,-0.736937,-0.558648,'3'
-1.575766,1.87992,-1.1798,-0.632563,-0.079619,-0.054551,0.166263,-0.558648,'2'
0.70527,-1.230036,-1.788603,0.226347,-0.079619,-0.054551,0.166263,-0.558648,'2'
-1.119559,-1.512759,-2.397405,-0.704139,-0.079619,-0.054551,1.069463,-0.558648,'2'
1.800167,1.220233,-1.423321,-0.131533,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.024662,-0.664589,0.281325,0.083195,-0.079619,-0.054551,-0.556297,-0.288616,'3'
-0.754593,0.749027,-2.032124,-0.560987,-0.079619,-0.054551,-0.195017,-0.558648,'2'
0.340304,-0.947312,-1.05804,-0.34626,-0.079619,-0.054551,-0.736937,0.521481,'2'
-1.393283,-0.287625,-1.423321,-0.847291,-0.079619,-0.054551,-0.917577,-0.558648,'2'
0.614028,0.560545,0.646607,-0.560987,-0.079619,-0.054551,-0.736937,0.071427,'4'
-1.758249,-0.004901,-1.788603,-0.704139,-0.079619,-0.054551,0.527543,-0.558648,'2'
0.978994,-0.381866,-0.692759,0.441074,-0.079619,-0.054551,0.346903,0.791513,'4'
0.431545,1.597197,-1.788603,0.011619,-0.079619,-0.054551,-1.098217,-0.558648,'2'
1.526443,-0.381866,0.646607,-0.775715,-0.079619,-0.054551,1.069463,-0.558648,'1'
0.06658,0.937509,-0.449238,-0.632563,-0.079619,-0.054551,0.527543,4.12191,'1'
-0.480869,2.162644,-0.692759,-0.775715,-0.079619,-0.054551,-0.375657,-0.558648,'2'
-0.845835,-1.041553,-1.788603,-0.847291,-0.079619,-0.054551,0.708183,-0.558648,'2'
-0.663352,-0.75883,-0.814519,0.798953,-0.079619,-0.054551,0.527543,-0.288616,'4'
-0.845835,0.749027,-1.545082,-0.704139,-0.079619,-0.054551,0.527543,-0.558648,'2'
1.435201,1.597197,-1.05804,-0.560987,-0.079619,-0.054551,0.708183,-0.108594,'2'
-0.024662,-0.75883,1.49893,-0.489412,-0.079619,-0.054551,0.346903,0.341459,'4'
1.252718,2.633849,-2.519166,-0.704139,-0.079619,-0.054551,-0.917577,1.151556,'2'
-1.302042,-0.947312,-0.449238,-0.847291,-0.079619,-0.054551,0.166263,1.69162,'4'
-0.845835,1.785679,-2.153884,-0.632563,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.754593,-1.418518,-2.153884,-0.203108,-0.079619,-0.054551,-0.556297,-0.558648,'2'
0.249063,1.408715,-0.692759,-0.918866,-0.079619,-0.054551,-0.917577,0.341459,'2'
-2.488181,1.125992,-0.083956,0.226347,-0.079619,-0.054551,0.166263,-0.558648,'2'
-1.667008,-2.078205,-0.936279,-0.632563,-0.079619,-0.054551,0.888823,0.161438,'2'
0.340304,-0.193384,-1.1798,0.727377,-0.079619,-0.054551,-0.195017,-0.558648,'2'
0.157821,0.749027,-1.666842,-0.417836,-0.079619,-0.054551,0.527543,-0.558648,'2'
-0.845835,-0.381866,0.768367,-0.847291,-0.079619,-0.054551,0.527543,2.141674,'4'
0.157821,0.654786,-1.910363,-0.203108,-0.079619,-0.054551,1.250103,-0.558648,'2'
1.161477,1.87992,-2.519166,0.083195,-0.079619,-0.054551,0.888823,-0.558648,'2'
-0.663352,-0.476107,-0.205717,-0.632563,-0.079619,-0.054551,0.166263,0.701502,'4'
0.340304,1.031751,-0.570998,-0.918866,-0.079619,-0.054551,-0.375657,-0.558648,'3'
0.431545,-0.193384,-2.032124,-0.417836,-0.079619,-0.054551,0.166263,-0.288616,'2'
-0.024662,0.183581,1.133648,2.659924,-0.079619,-0.054551,-2.182058,-1.098712,'1'
-1.210801,-2.266688,0.037804,-0.775715,-0.079619,-0.054551,0.708183,1.061545,'4'
-1.119559,-1.795482,-0.570998,-0.847291,-0.079619,-0.054551,0.708183,3.401824,'4'
0.978994,1.785679,-0.205717,-0.704139,-0.079619,-0.054551,-0.556297,-0.018584,'3'
-1.028318,-0.004901,1.255409,0.011619,-0.079619,-0.054551,-0.014377,-1.098712,'4'
-0.57211,-2.172446,1.011888,1.299984,-0.079619,-0.054551,1.792023,3.671856,'4'
-1.575766,-1.041553,-1.301561,1.371559,-0.079619,-0.054551,-0.375657,1.151556,'2'
0.887753,1.031751,-0.205717,4.306168,-0.079619,-0.054551,-0.556297,-0.558648,'4'
-0.845835,-0.75883,-1.423321,-0.489412,-0.079619,-0.054551,-0.736937,3.041781,'4'
-0.024662,-0.947312,0.890128,-0.489412,-0.079619,-0.054551,1.250103,-0.558648,'1'
0.249063,1.220233,-0.814519,-0.417836,-0.079619,-0.054551,-0.195017,-0.558648,'3'
-0.57211,-0.287625,-0.570998,-0.203108,-0.079619,-0.054551,-0.014377,3.761867,'1'
-0.115903,1.314474,-0.570998,2.015742,-0.079619,-0.054551,0.166263,-0.108594,'3'
0.431545,0.466304,0.890128,3.089379,-0.079619,-0.054551,-0.014377,-0.558648,'3'
-0.57211,-0.099143,-0.083956,-0.847291,-0.079619,-0.054551,0.527543,0.791513,'4'
-2.031974,-0.75883,0.159565,-0.775715,-0.079619,-0.054551,1.069463,-0.018584,'4'
0.978994,0.749027,-1.545082,0.942105,-0.079619,-0.054551,0.708183,2.591727,'4'
-1.393283,-1.795482,-2.640926,-1.276745,-0.079619,-0.054551,0.346903,-0.558648,'2'
-0.845835,-0.004901,0.768367,0.297922,-0.079619,-0.054551,-1.640138,-1.548766,'1'
-0.754593,0.937509,-0.449238,-0.560987,-0.079619,-0.054551,-0.375657,-0.558648,'3'
-0.845835,-0.099143,-0.449238,-0.560987,-0.079619,-0.054551,-1.098217,-0.198605,'3'
1.435201,0.843268,-0.083956,1.586287,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.340304,-0.287625,1.377169,-0.059957,-0.079619,-0.054551,1.611383,-0.558648,'3'
1.070236,1.785679,0.403086,-0.489412,-0.079619,-0.054551,-0.375657,2.861759,'4'
1.161477,1.220233,0.403086,-1.062018,-0.079619,-0.054551,-0.736937,-0.558648,'1'
0.06658,1.220233,0.768367,-0.632563,-0.079619,-0.054551,-0.917577,-0.558648,'1'
2.165133,0.183581,-0.083956,-0.560987,-0.079619,-0.054551,-0.736937,-0.558648,'1'
1.252718,-0.004901,0.403086,-0.059957,-0.079619,-0.054551,-0.014377,-0.558648,'1'
-0.845835,-1.512759,1.62069,1.085256,-0.079619,-0.054551,-1.098217,-1.548766,'1'
-0.845835,-0.75883,1.864211,0.655801,-0.079619,-0.054551,-1.278857,-1.548766,'1'
-0.024662,-0.476107,1.255409,1.01368,-0.079619,-0.054551,-0.375657,1.69162,'4'
-0.389628,-0.75883,1.133648,-0.704139,-0.079619,-0.054551,0.527543,0.971534,'4'
1.617684,0.560545,0.403086,-0.918866,-0.079619,-0.054551,0.527543,-0.558648,'1'
